Year,Date,Island,Island Number,Observer 1,Observer 2,Observer 3,Observer 4,Start time,End time,Total time (h:mm),Starting location,Lat,Long,Ending location,Lat,Long,Beaufort,Temp,Cloud,Wind (knots),Precip,Point or Transect,Location,SPECIES_CO,SPECIES,TAX_NO,On water,Flying,"Cliff/rock -      TUPU = all, Other Sp. = non-nesting",Cliff/Rock0-0Other0Sp0-0nest0only, TUPU Burrow Entry/Nest,TUPU Burrow Exit,All Sp. Carrying Fish,Total,More detail?,Notes
2009,6/11/2009,Bodelteh Complex,"155058, 59","Olafson, T.","Snider, I.","Spees, A. ",,11:06,11:25,0:19,,48.17277778,-124.7586111,,,,2,70,3,,N,,,TUPU,Tufted Puffin,120,58,2,0,0,0,0,0,60,,
2007,7/18/2007,Bare Island,156013,"Pearson, S. ","Hopey, M. ",,,9:12,9:55,0:43,,,,,,,2,,,,,,,BAEA,Bald Eagle,,0,0,10,0,0,0,0,10,3 Adults; 7Juv,
2007,7/18/2007,Bare Island,156013,"Pearson, S. ","Hopey, M. ",,,9:12,9:55,0:43,,,,,,,2,,,,,,,BASW,Barn Swallow,,0,0,6,0,0,0,0,6,,
2007,7/18/2007,Bare Island,156013,"Pearson, S. ","Hopey, M. ",,,9:12,9:55,0:43,,,,,,,2,,,,,,,RUTU,Ruddy Turnstone,,0,0,4,0,0,0,0,4,,
2007,7/18/2007,Bare Island,156013,"Pearson, S. ","Hopey, M. ",,,9:12,9:55,0:43,,,,,,,2,,,,,,,SOSP,Song Sparrow,,0,0,2,0,0,0,0,2,,
2009,7/22/2009,Bodelteh Complex,"155058, 59","Olafson, T.","Snider, I.","Spees, A. ",,11:00,11:45,,,48.33666667,-125.0013889,,,,2,,3,,N,,,TUPU,Tufted Puffin,120,0,11,0,0,0,0,0,11,,
2007,7/18/2007,Castle Rock,156031,"Pearson, S. ","Hopey, M. ",,,7:05,7:22,0:17,,48.42138889,-122.8225,,,,2,,,,,,,BAEA,Bald Eagle,,0,0,1,0,0,0,0,1,,
2007,7/18/2007,Castle Rock,156031,"Pearson, S. ","Hopey, M. ",,,7:05,7:22,0:17,,48.42138889,-122.8225,,,,2,,,,,,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2007,7/18/2007,Castle Rock,156031,"Pearson, S. ","Hopey, M. ",,,7:05,7:22,0:17,,48.42138889,-122.8225,,,,2,,,,,,,GWGU,Glaucous-winged Gull,440,0,0,0,1,0,0,0,1,,
2007,7/18/2007,Castle Rock,156031,"Pearson, S. ","Hopey, M. ",,,7:05,7:22,0:17,,48.42138889,-122.8225,,,,2,,,,,,,PIGU,Pigeon Guillemot,290,90,0,36,0,0,0,0,126,,
2009,7/22/2009,Bodelteh Complex,"155058, 59","Olafson, T.","Snider, I.","Spees, A. ",,11:00,11:45,,,48.36833333,-125.0044444,,,,2,,3,,N,,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,AMGO,American Goldfinch,,0,0,6,0,0,0,0,6,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,Crow,Crow,,0,0,3,0,0,0,0,3,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,GWGU,Glaucous-winged Gull,440,0,0,8,0,0,0,0,8,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,PIGU,Pigeon Guillemot,290,2,0,0,0,0,0,0,2,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,RHAU,Rhinoceros Auklet,150,2,0,0,0,0,0,0,2,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,SOSP,Song Sparrow,,0,0,2,0,0,0,0,2,,
2007,7/18/2007,Colville Island,156032,"Pearson, S. ","Hopey, M. ",,,6:18,6:45,0:27,,48.41527778,-122.8222222,,,,2,,,,,,,SURF,Surf bird,,0,0,2,0,0,0,0,2,,
2010,5/12/2010,Bodelteh Complex,"155058, 59","Olafson, T.","Merrill, R.",,,10:50,11:26,0:36,location estimated from previous survey,48.17555556,-124.7583333,,,,1,58,3,,N,,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,
2007,7/23/2007,Erin,174101,,,,,12:39,12:54,0:15,,47.55972222,-124.2944444,,,,2,,2,6,,,,BRPE,Brown Pelican,,0,0,40,0,0,0,0,40,,
2007,7/23/2007,Erin,174101,,,,,12:39,12:54,0:15,,47.30638889,-124.2711111,,,,2,,2,6,,,,GULL,Gull spp.,534,0,0,0,23,0,0,0,23,,
2007,7/23/2007,Erin,174101,,,,,12:39,12:54,0:15,,47.30638889,-124.2711111,,,,2,,2,6,,,,PECO,Pelagic Cormorant,1230,0,0,0,7,0,0,0,7,,
2007,7/31/2007,Smith Island,156034,"Pearson, S. ","Hopey, M. ","Schrimpt, M. ",,9:35,11:25,1:50,,48.31888889,-122.8419444,,,,2,,,,,,,BAEA,Bald Eagle,,0,0,13,0,0,0,0,13,8 Juv;5 Ad,
2010,7/8/2010,Bodelteh Complex,"155058, 59","Olafson, T.","Snider, I.",,,9:15,9:50,0:35,location estimated from previous survey,48.36833333,-125.0044444,,,,1,65,0,,N,,,TUPU,Tufted Puffin,120,24,15,20,0,1,0,0,59,,
2007,8/1/2007,Protection Island,156035,"Pearson, S. ","Hamel, N.",Lucho,,8:30,10:15,1:45,,48.12777778,-122.9286111,,,,1,,,,,,,BAEA,Bald Eagle,,0,0,25,0,0,0,0,25,10 Adult;15 Juv,
2010,7/8/2010,Bodelteh Complex,"155058, 59","Olafson, T.","Snider, I.",,,9:15,9:50,0:35,location estimated from previous survey,48.33666667,-125.0013889,,,,1,65,0,,N,,,TUPU,Tufted Puffin,120,0,1,3,0,0,0,0,4,,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,BAEA,Bald Eagle,,0,0,1,0,0,0,0,1,Adult,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,BLOY,Black Oystercatcher,2870,0,0,5,0,0,0,0,5,3 Adults;2 Juv,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,COMO,Common Murre,300,0,0,250,0,0,0,0,250,nests?,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,GWGU,Glaucous-winged Gull,440,0,0,0,350,0,0,0,200,,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,PECO,Pelagic Cormorant,1230,0,0,0,222,0,0,0,222,,
2007,8/9/2007,Bodelteh Complex,"155058, 59","Pearson, S. ","Hopey, M. ",,,9:15,10:10,0:55,,48.17555556,-124.7583333,,,,2,,,,,,,PIGU,Pigeon Guillemot,290,0,0,200,0,0,0,0,200,,
2010,7/28/2010,Bodelteh Complex,"155058, 59","Snider, I.","Merrill, R.",,,10:30,11:04,0:34,,48.28527778,-124.9547222,,48.35166667,-124.8780556,1,,3,,D,,,TUPU,Tufted Puffin,120,0,8,12,0,1,0,1,20,,
2014,7/16/2014,Bodelteh Complex,"155058, 59",Scott Pearson,Peter Hodum,,,10:25,10:45,0:20,South,,,South,,,2,58,2,6,n,p,,TUPU,Tufted Puffin,120,17,2,5,0,0,0,0,24,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lorenz Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,N,TUPU,Tufted Puffin,120,10,2,1,0,0,0,0,13,,"swell 4-5, period 7 sec - very choppy conditions on n side"
2007,8/9/2007,Jagged Island,174027,"Pearson, S. ","Hopey, M. ",,,11:15,11:45,0:30,,47.99722222,-124.6958333,,,,2,,,,,,,BAEA,Bald Eagle,,0,0,0,0,0,0,0,0,,
2007,8/9/2007,Jagged Island,174027,"Pearson, S. ","Hopey, M. ",,,11:15,11:45,0:30,,47.99722222,-124.6958333,,,,2,,,,,,,BLOY,Black Oystercatcher,2870,0,0,9,0,0,0,0,9,6 Adults;3Juv,
2007,8/9/2007,Jagged Island,174027,"Pearson, S. ","Hopey, M. ",,,11:15,11:45,0:30,,47.99722222,-124.6958333,,,,2,,,,,,,GWGU,Glaucous-winged Gull,440,0,0,0,200,0,0,0,200,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lorenz Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,t,N-W-S,TUPU,Tufted Puffin,120,16,5,0,0,0,0,1,21,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lorenz Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,TUPU,Tufted Puffin,120,1,14,22,0,9,4,1,37,,
2007,8/9/2007,White Rock,156016,"Pearson, S. ","Hopey, M. ",,,10:30,10:50,0:20,,,,,,,2,,,,,,,GWGU,Glaucous-winged Gull,440,0,0,0,20,0,0,0,20,,
2007,8/9/2007,White Rock,156016,"Pearson, S. ","Hopey, M. ",,,10:30,10:50,0:20,,,,,,,2,,,,,,,PECO,Pelagic Cormorant,1230,0,0,0,30,0,0,0,30,,
2007,8/9/2007,White Rock,156016,"Pearson, S. ","Hopey, M. ",,,10:30,10:50,0:20,,,,,,,2,,,,,,,PIGU,Pigeon Guillemot,290,0,0,0,0,0,0,0,0,"Yes, evidence of nesting",
2015,7/15/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,11:22,12:00,0:38,SE,48.171504,-124.752376,NW,48.177633,-124.763333,2,65,3,,N,P,SE,TUPU,Tufted Puffin,120,23,15,9,0,2,1,0,47,,"4 ft swell at 10 seconds, BAEA flew in and flushed most birds, chased by PEFA"
2015,7/15/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,11:22,12:00,0:38,SE,48.171504,-124.752376,NW,48.177633,-124.763333,2,65,3,,N,T,,TUPU,Tufted Puffin,120,2,0,0,0,0,0,0,2,,"4 ft swell at 10 seconds, BAEA flew in and flushed most birds, chased by PEFA"
2008,5/8/2008,Seal Rock,155012,"Snider, I.","Spees, A.","Horne, P.",,12:50,13:23,0:33,40d21m88s x -124d32m89s,40.37444444,-124.5580556,,,,0,,3,,N,,,BLOY,Black Oystercatcher,2870,0,0,6,0,0,0,0,6,Y,
2008,5/8/2008,Seal Rock,155012,"Snider, I.","Spees, A.","Horne, P.",,12:50,13:23,0:33,40d21m88s x -124d32m89s,40.37444444,-124.5580556,,,,0,,3,,N,,,GWGU,Glaucous-winged Gull,440,0,0,8,0,0,0,0,8,Y,
2015,7/15/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,11:22,12:00,0:38,SE,48.171504,-124.752376,NW,48.177633,-124.763333,2,65,3,,N,P,NW ,TUPU,Tufted Puffin,120,0,8,1,0,0,0,2,9,,"4 ft swell at 10 seconds, BAEA flew in and flushed most birds, chased by PEFA"
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,BAEA,Bald Eagle,,0,0,1,0,0,0,0,1,Y,
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,BLOY,Black Oystercatcher,2870,0,0,6,2,0,0,0,6,Y,
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,GULL,Gull spp.,534,0,0,624,86,0,0,0,624,Y,
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,PECO,Pelagic Cormorant,1230,0,0,22,0,0,0,0,22,,
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,PIGU,Pigeon Guillemot,290,0,0,17,0,0,0,0,17,,
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,NW ,TUPU,Tufted Puffin,120,1,8,0,0,1,0,7,9,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2008,5/14/2008,Tatoosh Island,155001,"Horne, P.","Spees, A.","Snider, I.",,7:40,9:10,1:30,48d23m x -124d43m,48.38333333,-124.7166667,48d23m x -124d43m,48.38333333,-124.7166667,1,50,3,,F+D,,,WHIM,Whimbrel,,0,3,0,0,0,0,0,3,,noted at bottom of page - circling
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,T,,TUPU,Tufted Puffin,120,1,0,0,0,0,0,0,1,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2008,6/5/2008,Protection Island,156035,"Hodum, P.","Pearson, S.",,,7:45,9:10,1:25,Marina,,,Marina,,,1,65,3,,R,,,BAEA,Bald Eagle,,0,0,18,0,0,0,0,18,,
2008,6/5/2008,Protection Island,156035,"Hodum, P.","Pearson, S.",,,7:45,9:10,1:25,Marina,,,Marina,,,1,65,3,,R,,,DCCO,Double-crested Commorant,1200,0,0,16,0,0,0,0,16,Y,
2008,6/5/2008,Protection Island,156035,"Hodum, P.","Pearson, S.",,,7:45,9:10,1:25,Marina,,,Marina,,,1,65,3,,R,,,GWGU,Glaucous-winged Gull,440,,,,,,,,,,not counted
2008,6/5/2008,Protection Island,156035,"Hodum, P.","Pearson, S.",,,7:45,9:10,1:25,Marina,,,Marina,,,1,65,3,,R,,,PIGU,Pigeon Guillemot,290,,,,,,,,,,not counted
2015,7/23/2015,Bodelteh Complex,"155058, 59",Drew Schwitters,Nick Metheny,Erin Stehr,,12:07,12:44,0:37,NW,48.177433,-124.76405,SW,48.174467,-124.763683,2,65,0,,N,P,SE,TUPU,Tufted Puffin,120,0,4,0,0,0,0,1,4,,"4 ft swell at 10 seconds, second BAEA passed by carrying fish during survey"
2008,6/12/2008,Bodelteh Complex,"155058, 59","Horne, P.","Snider, I.","Spees, A.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,BAEA,Bald Eagle,,0,0,3,0,0,0,0,3,,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Horne, P.","Snider, I.","Spees, A.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,GULL,Gull spp.,534,0,0,2,0,0,0,0,2,,
2016,8/2/2016,Bodelteh Complex,"155058, 59",Chad Norris,Drew Schwitters,Corey VanStratt,,11:55,12:36,0:39,S,48.17476,-124.7635,N,48.1767,-124.7648,2,55,3,,N,P,S,TUPU,Tufted Puffin,120,9,35,0,0,1,0,0,44,,"Light Chop, 3 foot swell at 10 seconds"
2008,6/12/2008,Bodelteh Complex,"155058, 59","Snider, I.","Spees, A.","Horne, P.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,BAEA,Bald Eagle,,0,0,3,0,0,0,0,3,,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Snider, I.","Spees, A.","Horne, P.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,BLOY,Black Oystercatcher,2870,0,0,4,0,0,0,0,4,,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Snider, I.","Spees, A.","Horne, P.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,GULL,Gull spp.,534,0,0,8,2,0,0,0,8,Y,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Snider, I.","Spees, A.","Horne, P.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,PECO,Pelagic Cormorant,1230,0,0,7,3,0,0,0,7,Y,
2016,8/2/2016,Bodelteh Complex,"155058, 59",Chad Norris,Drew Schwitters,Corey VanStratt,,11:55,12:36,0:39,S,48.17476,-124.7635,N,48.1767,-124.7648,2,55,3,,N,T,,TUPU,Tufted Puffin,120,0,0,5,0,0,0,0,5,,"Light Chop, 3 foot swell at 10 seconds"
2008,6/12/2008,Bodelteh Complex,"155058, 59","Horne, P.","Spees, A.","Snider, I.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,COMU,Common Murre,300,0,0,338,0,0,0,0,338,,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Horne, P.","Spees, A.","Snider, I.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,GULL,Gull spp.,534,0,0,7,1,0,0,0,7,Y,
2008,6/12/2008,Bodelteh Complex,"155058, 59","Horne, P.","Spees, A.","Snider, I.",,12:55,13:27,0:32,48d10.768m x -124d45.771m,48.38,-124.9641667,48d10.439m x -124d45.469m,48.28861111,-124.8802778,1,65,3,,N,,,PECO,Pelagic Cormorant,1230,0,0,32,0,0,0,0,32,,
2016,8/2/2016,Bodelteh Complex,"155058, 59",Chad Norris,Drew Schwitters,Corey VanStratt,,11:55,12:36,0:39,S,48.17476,-124.7635,N,48.1767,-124.7648,2,55,3,,N,P,N,TUPU,Tufted Puffin,120,1,5,21,0,0,0,0,27,,"Light Chop, 3 foot swell at 10 seconds"
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,AMCR,American Crow,,0,0,1,0,0,0,0,1,,
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,GWGU,Glaucous-winged Gull,440,0,0,35,0,0,0,0,35,Y,
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,GBHE,Great Blue Heron,,0,0,1,0,0,0,0,1,,
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,PIGU,Pigeon Guillemot,290,1,0,0,0,0,0,0,1,,
2007,6/26/2007,Cake Rock,174002,"Pearson, S. ","Jeffries, S. ","Gould, J. ",,18:30,19:00,0:30,,47.93194444,-124.685,,,,2,,,,,,,TUPU,Tufted Puffin,120,5,12,0,0,1,2,0,17,,
2008,6/25/2008,Bare Island,156013,"Pearson, S.","Hodum, P.","Hamel, N.",,13:20,13:50,0:30,E. end,,,,,,1,66,0,,N,,,Harbor Seal,,,0,0,58,0,0,0,0,58,,
2007,8/9/2007,Cake Rock,174002,"Pearson, S. ","Hopey, M. ",,,11:40,11:55,0:15,,47.93194444,-124.685,,,,2,,,,,,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,
2008,6/25/2008,Flattop Island,156020,"Pearson, S. ","Hamel, N.","Hodum, P.",,12:26,13:00,0:34,S. side,,,N. side,,,1,66,0,,N,,,GWGU,Glaucous-winged Gull,440,0,0,3,0,0,0,0,3,Y,
2008,6/25/2008,Flattop Island,156020,"Pearson, S. ","Hamel, N.","Hodum, P.",,12:26,13:00,0:34,S. side,,,N. side,,,1,66,0,,N,,,PIGU,Pigeon Guillemot,290,35,0,0,0,0,0,0,35,,
2010,6/18/2010,Cake Rock,174002,"Snider, I.","Merrill, R.",,,10:25,11:00,0:35,,47.94805556,-124.7286111,,48.15722222,-124.7397222,1,56,2,,N,,,TUPU,Tufted Puffin,120,40,16,18,0,0,0,0,74,,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,BAEA,Bald Eagle,,0,0,0,2,0,0,0,2,Y,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,GWGU,Glaucous-winged Gull,440,0,0,1,0,0,0,0,1,Y,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,PIGU,Pigeon Guillemot,290,2,0,5,0,0,0,0,7,,
2010,7/1/2010,Cake Rock,174002,"Olafson, T.","Merrill, R.",,,14:15,14:50,0:35,,,,,47.95861111,-124.69,1,,3,,R,,,TUPU,Tufted Puffin,120,45,5,0,0,0,0,3,50,,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,Crow,,,0,0,3,3,0,0,0,3,,
2008,6/25/2008,Puffin Island,156003,"Pearson, S.","Hodum, P.","Hamel, N.",,2:18,2:48,0:30,,,,,,,1,66,0,,N,,,Harbor Seal,,,0,0,211,0,0,0,0,211,Y,
2008,6/25/2008,Williamson Rocks,156025,"Pearson, S.","Hodum, P.","Hamel, N.",,9:00,9:30,0:30,E. side,,,W. side,,,2,66,3,,F,,,DCCO,Double-crested Commorant,1200,0,0,2,0,0,0,0,2,,
2008,6/25/2008,Williamson Rocks,156025,"Pearson, S.","Hodum, P.","Hamel, N.",,9:00,9:30,0:30,E. side,,,W. side,,,2,66,3,,F,,,GWGU,Glaucous-winged Gull,440,0,0,34,0,0,0,0,34,Y,
2008,6/25/2008,Williamson Rocks,156025,"Pearson, S.","Hodum, P.","Hamel, N.",,9:00,9:30,0:30,E. side,,,W. side,,,2,66,3,,F,,,PECO,Pelagic Cormorant,1230,0,0,5,0,0,0,0,5,Y,
2008,6/25/2008,Williamson Rocks,156025,"Pearson, S.","Hodum, P.","Hamel, N.",,9:00,9:30,0:30,E. side,,,W. side,,,2,66,3,,F,,,PIGU,Pigeon Guillemot,290,19,0,33,0,0,0,0,52,,
2010,7/28/2010,Cake Rock,174002,"Snider, I.","Merrill, R.",,,12:20,13:00,0:40,,47.93722222,-124.7169444,,,,2,61,3,,D,,,TUPU,Tufted Puffin,120,32,15,0,0,0,0,4,47,,
2008,6/25/2008,Williamson Rocks,156025,"Pearson, S.","Hodum, P.","Hamel, N.",,9:00,9:30,0:30,E. side,,,W. side,,,2,66,3,,F,,,Harbor Seal,,,0,0,14,0,0,0,0,14,Y,
2008,6/26/2008,Bare Island,156013,"Hamel, N.","Hodum, P.","Pearson, S.",,13:45,14:05,0:20,S. side,,,N. side,,,2,60,3,,N,,,BAEA,Bald Eagle,,0,0,1,0,0,0,0,1,Y,
2008,6/26/2008,Bare Island,156013,"Hamel, N.","Hodum, P.","Pearson, S.",,13:45,14:05,0:20,S. side,,,N. side,,,2,60,3,,N,,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2008,6/26/2008,Bare Island,156013,"Hamel, N.","Hodum, P.","Pearson, S.",,13:45,14:05,0:20,S. side,,,N. side,,,2,60,3,,N,,,GWGU,Glaucous-winged Gull,440,0,0,31,0,0,0,0,31,,
2008,6/26/2008,Bare Island,156013,"Hamel, N.","Hodum, P.","Pearson, S.",,13:45,14:05,0:20,S. side,,,N. side,,,2,60,3,,N,,,PECO,Pelagic Cormorant,1230,0,0,1,0,0,0,0,1,,
2014,7/16/2014,Cake Rock,174002,Scott Pearson,Peter Hodum,,,7:50,8:25,0:35,Southwest,47.93722222,-124.7169444,Northeast,,,2,58,2,6,n,p,,TUPU,Tufted Puffin,120,2,45,4,0,0,0,0,51,,
2008,6/26/2008,Colville Island,156032,"Pearson, S.","Hamel, N.","Hodum, P.",,10:35,11:10,0:35,S. side,,,N. side,,,2,63,3,,N,,,BLOY,Black Oystercatcher,2870,0,0,1,0,0,0,0,1,Y,
2008,6/26/2008,Colville Island,156032,"Pearson, S.","Hamel, N.","Hodum, P.",,10:35,11:10,0:35,S. side,,,N. side,,,2,63,3,,N,,,GWGU,Glaucous-winged Gull,440,0,0,3,0,0,0,0,3,Y,
2008,6/26/2008,Colville Island,156032,"Pearson, S.","Hamel, N.","Hodum, P.",,10:35,11:10,0:35,S. side,,,N. side,,,2,63,3,,N,,,PIGU,Pigeon Guillemot,290,2,0,0,0,0,0,0,2,,
2014,7/16/2014,Cake Rock,174002,Scott Pearson,Peter Hodum,,,7:50,8:25,0:35,Southwest,47.93722222,-124.7169444,Northeast,,,2,58,2,6,n,p,,TUPU,Tufted Puffin,120,0,13,33,0,0,0,0,46,,
2008,6/26/2008,Erin,174101,"Hamel, N.","Hodum, P.","Pearson, S.",,14:25,15:50,1:25,S. side,,,N. side,,,2,60,3,,F,,,BAEA,Bald Eagle,,0,0,2,0,0,0,0,2,Y,
2008,6/26/2008,Erin,174101,"Hamel, N.","Hodum, P.","Pearson, S.",,14:25,15:50,1:25,S. side,,,N. side,,,2,60,3,,F,,,BLOY,Black Oystercatcher,2870,0,0,1,0,0,0,0,1,,
